driverId,truckId,eventDate,eventType,longitude,latitude
30,58,2016-05-28-11,Normal,-93.58,41.62
32,21,2016-05-28-11,Normal,-90.94,35.03
13,69,2016-05-28-11,Normal,-93.58,41.62
32,21,2016-05-28-11,Normal,-91.14,34.96
30,58,2016-05-28-11,Normal,-93.58,41.62
22,29,2016-05-28-11,Normal,-91.14,34.96
11,39,2016-05-28-11,Normal,-92.19,41.74
26,38,2016-05-28-11,Normal,-92.99,37.34
12,22,2016-05-28-11,Normal,-90.07,35.1
29,68,2016-05-28-11,Normal,-93.12,35.31
11,39,2016-05-28-11,Normal,-92.4,41.78
21,54,2016-05-28-11,Normal,-94.35,38.33
16,71,2016-05-28-11,Normal,-90.7,41.62
10,43,2016-05-28-11,Normal,-93.14,37.26
23,44,2016-05-28-11,Normal,-91.05,41.72
27,60,2016-05-28-11,Normal,-93.2,38.98
17,27,2016-05-28-11,Normal,-92.38,38.98
26,38,2016-05-28-11,Normal,-94.54,37.02
27,60,2016-05-28-11,Normal,-92.22,38.96
14,56,2016-05-28-11,Normal,-89.52,40.7
28,90,2016-05-28-11,Normal,-94.24,39.63
27,60,2016-05-28-11,Normal,-92.03,38.97
15,92,2016-05-28-11,Normal,-91.93,34.81
12,22,2016-05-28-11,Normal,-89.56,37.2
29,68,2016-05-28-11,Normal,-92.53,35.15
31,86,2016-05-28-11,Normal,-94.58,37.03
32,21,2016-05-28-11,Normal,-92.09,34.8
21,54,2016-05-28-11,Normal,-90.29,40.96
22,29,2016-05-28-11,Normal,-92.09,34.8
11,39,2016-05-28-11,Normal,-89.88,41.77
22,29,2016-05-28-11,Normal,-91.74,34.89
16,71,2016-05-28-11,Normal,-91.32,41.71
10,43,2016-05-28-11,Normal,-95.35,36.47
10,43,2016-05-28-11,Normal,-95.01,36.73
24,89,2016-05-28-11,Normal,-94.35,38.33
28,90,2016-05-28-11,Normal,-94.28,39.53
19,65,2016-05-28-11,Normal,-92.87,35.25
31,86,2016-05-28-11,Normal,-90.37,35.21
21,54,2016-05-28-11,Normal,-90.44,41.54
31,86,2016-05-28-11,Normal,-90.68,35.12
27,60,2016-05-28-11,Normal,-90.41,38.75
23,44,2016-05-28-11,Normal,-91.63,41.72
29,68,2016-05-28-11,Normal,-97.35,36.4
22,29,2016-05-28-11,Normal,-92.09,34.8
15,92,2016-05-28-11,Normal,-91.93,34.81
24,89,2016-05-28-11,Normal,-89.17,40.38
16,71,2016-05-28-11,Normal,-91.63,41.72
14,56,2016-05-28-11,Normal,-94.46,37.16
28,90,2016-05-28-11,Normal,-91.2,39.75
27,60,2016-05-28-11,Normal,-90.21,38.65
30,58,2016-05-28-11,Normal,-90.2,41.59
13,69,2016-05-28-11,Normal,-90.2,41.59
16,71,2016-05-28-11,Normal,-91.32,41.71
26,38,2016-05-28-11,Normal,-91.99,37.94
22,29,2016-05-28-11,Normal,-91.38,34.83
24,89,2016-05-28-11,Normal,-88.07,41.48
22,29,2016-05-28-11,Normal,-91.93,34.81
19,65,2016-05-28-11,Normal,-97.34,36.63
29,68,2016-05-28-11,Normal,-97.37,36.79
10,43,2016-05-28-11,Normal,-91.99,37.94
11,39,2016-05-28-11,Normal,-88.07,41.48
15,92,2016-05-28-11,Normal,-91.38,34.83
10,43,2016-05-28-11,Normal,-91.69,37.99
27,60,2016-05-28-11,Normal,-90.55,38.81
14,56,2016-05-28-11,Normal,-94.46,37.16
13,69,2016-05-28-11,Normal,-89.6,41.76
31,86,2016-05-28-11,Normal,-94.58,37.03
20,33,2016-05-28-11,Normal,-89.03,41.92
16,71,2016-05-28-11,Normal,-90.7,41.62
28,90,2016-05-28-11,Normal,-90.63,39.7
12,22,2016-05-28-11,Normal,-89.8,35.94
18,11,2016-05-28-11,Normal,-90.37,39.71
29,68,2016-05-28-11,Normal,-97.32,37.27
20,33,2016-05-28-11,Normal,-88.96,42.25
28,90,2016-05-28-11,Normal,-90.52,39.71
25,106,2016-05-28-11,Normal,-89.8,35.94
23,44,2016-05-28-11,Normal,-90.29,40.96
10,43,2016-05-28-11,Normal,-91.3,38.14
13,69,2016-05-28-11,Normal,-89.03,41.92
28,90,2016-05-28-11,Normal,-90.37,39.71
12,22,2016-05-28-11,Normal,-90.24,35.35
18,11,2016-05-28-11,Normal,-90.24,39.72
27,60,2016-05-28-11,Normal,-90.93,38.82
30,58,2016-05-28-11,Normal,-88.64,42.21
32,21,2016-05-28-11,Normal,-90.37,35.21
10,43,2016-05-28-11,Normal,-91.07,38.31
31,86,2016-05-28-11,Normal,-94.3,37.66
26,38,2016-05-28-11,Normal,-91.18,38.22
27,60,2016-05-28-11,Normal,-91.1,38.83
15,92,2016-05-28-11,Normal,-90.04,35.19
18,11,2016-05-28-11,Normal,-90.14,39.76
22,29,2016-05-28-11,Normal,-91.74,34.89
13,69,2016-05-28-11,Normal,-90.64,41.56
17,27,2016-05-28-11,Normal,-93.85,39.01
28,90,2016-05-28-11,Normal,-90.79,39.69
11,39,2016-05-28-11,Normal,-88.42,41.11
26,38,2016-05-28-11,Normal,-91.3,38.14
15,92,2016-05-28-11,Normal,-91.38,34.83
18,11,2016-05-28-11,Normal,-91.2,39.75
25,106,2016-05-28-11,Normal,-90.35,38.43
32,21,2016-05-28-11,Normal,-91.14,34.96
16,71,2016-05-28-11,Normal,-91.05,41.72
26,38,2016-05-28-11,Normal,-91.44,38.09
18,11,2016-05-28-11,Normal,-91.36,39.76
22,29,2016-05-28-11,Normal,-91.14,34.96
25,106,2016-05-28-11,Normal,-90.24,38.0
28,90,2016-05-28-11,Normal,-91.2,39.75
26,38,2016-05-28-11,Normal,-91.55,38.04
20,33,2016-05-28-11,Normal,-91.94,41.71
13,69,2016-05-28-11,Normal,-91.59,41.7
21,54,2016-05-28-11,Normal,-94.37,38.0
22,29,2016-05-28-11,Normal,-90.94,35.03
28,90,2016-05-28-11,Normal,-91.36,39.76
11,39,2016-05-28-11,Normal,-89.63,39.84
32,21,2016-05-28-11,Normal,-90.68,35.12
19,65,2016-05-28-11,Normal,-95.3,35.64
25,106,2016-05-28-11,Normal,-90.07,35.1
19,65,2016-05-28-11,Normal,-92.87,35.25
14,56,2016-05-28-11,Normal,-94.3,37.66
10,43,2016-05-28-11,Normal,-93.34,37.21
23,44,2016-05-28-11,Normal,-91.32,41.71
29,68,2016-05-28-11,Normal,-92.25,34.92
19,65,2016-05-28-11,Normal,-92.53,35.15
10,43,2016-05-28-11,Normal,-93.69,37.16
30,58,2016-05-28-11,Normal,-92.74,41.75
20,33,2016-05-28-11,Normal,-92.19,41.74
16,71,2016-05-28-11,Normal,-91.32,41.71
21,54,2016-05-28-11,Normal,-94.31,37.31
28,90,2016-05-28-11,Normal,-93.6,39.77
13,69,2016-05-28-11,Normal,-92.4,41.78
24,89,2016-05-28-11,Normal,-94.59,39.1
27,60,2016-05-28-11,Normal,-92.63,38.95
23,44,2016-05-28-11,Normal,-91.63,41.72
13,69,2016-05-28-11,Normal,-92.19,41.74
21,54,2016-05-28-11,Normal,-94.46,37.16
17,27,2016-05-28-11,Normal,-92.53,38.98
12,22,2016-05-28-11,Normal,-89.54,36.84
23,44,2016-05-28-11,Normal,-91.78,42.23
28,90,2016-05-28-11,Normal,-94.15,39.77
11,39,2016-05-28-11,Normal,-90.64,41.56
22,29,2016-05-28-11,Normal,-91.38,34.83
30,58,2016-05-28-11,Normal,-90.2,41.59
16,71,2016-05-28-11,Normal,-91.05,41.72
14,56,2016-05-28-11,Normal,-90.7,41.62
23,44,2016-05-28-11,Normal,-90.7,41.62
27,60,2016-05-28-11,Normal,-91.33,38.87
29,68,2016-05-28-11,Normal,-93.92,35.53
19,65,2016-05-28-11,Normal,-93.36,35.4
32,21,2016-05-28-11,Normal,-90.94,35.03
22,29,2016-05-28-11,Normal,-90.94,35.03
31,86,2016-05-28-11,Normal,-90.94,35.03
21,54,2016-05-28-11,Normal,-91.32,41.71
19,65,2016-05-28-11,Normal,-93.92,35.53
25,106,2016-05-28-11,Normal,-90.15,38.62
21,54,2016-05-28-11,Normal,-91.47,41.74
21,54,2016-05-28-11,Normal,-91.05,41.72
24,89,2016-05-28-11,Normal,-94.58,37.03
18,11,2016-05-28-11,Normal,-94.24,39.63
10,43,2016-05-28-11,Normal,-95.69,36.25
25,106,2016-05-28-11,Normal,-90.15,38.62
13,69,2016-05-28-11,Normal,-89.6,41.76
31,86,2016-05-28-11,Normal,-91.38,34.83
27,60,2016-05-28-11,Normal,-90.93,38.82
14,56,2016-05-28-11,Normal,-91.47,41.74
16,71,2016-05-28-11,Normal,-89.91,40.86
25,106,2016-05-28-11,Normal,-90.24,38.0
27,60,2016-05-28-11,Normal,-90.67,38.82
18,11,2016-05-28-11,Normal,-94.25,39.73
32,21,2016-05-28-11,Normal,-90.04,35.19
22,29,2016-05-28-11,Normal,-90.04,35.19
12,22,2016-05-28-11,Normal,-89.71,37.47
24,89,2016-05-28-11,Normal,-94.31,37.31
26,38,2016-05-28-11,Normal,-95.76,36.18
12,22,2016-05-28-11,Normal,-89.56,37.2
20,33,2016-05-28-11,Normal,-88.02,42.04
23,44,2016-05-28-11,Normal,-89.91,40.86
16,71,2016-05-28-11,Normal,-90.2,38.65
17,27,2016-05-28-11,Normal,-90.41,38.75
21,54,2016-05-28-11,Normal,-91.63,41.72
10,43,2016-05-28-11,Normal,-95.69,36.25
15,92,2016-05-28-11,Normal,-89.63,39.84
30,58,2016-05-28-11,Normal,-88.02,42.04
24,89,2016-05-28-11,Normal,-94.37,38.0
23,44,2016-05-28-11,Normal,-90.29,40.96
15,92,2016-05-28-11,Normal,-89.17,40.38
12,22,2016-05-28-11,Normal,-89.65,36.37
21,54,2016-05-28-11,Normal,-91.47,41.74
25,106,2016-05-28-11,Normal,-89.54,36.84
23,44,2016-05-28-11,Normal,-90.44,41.54
16,71,2016-05-28-11,Normal,-89.63,39.84
29,68,2016-05-28-11,Normal,-95.76,36.08
15,92,2016-05-28-11,Normal,-88.77,40.76
32,21,2016-05-28-11,Normal,-89.71,37.47
13,69,2016-05-28-11,Normal,-87.66,41.89
20,33,2016-05-28-11,Normal,-88.41,42.11
10,43,2016-05-28-11,Normal,-95.01,36.73
27,60,2016-05-28-11,Normal,-90.41,38.75
21,54,2016-05-28-11,Normal,-91.05,41.72
31,86,2016-05-28-11,Normal,-91.74,34.89
19,65,2016-05-28-11,Normal,-95.76,36.08
16,71,2016-05-28-11,Normal,-88.77,40.76
31,86,2016-05-28-11,Normal,-91.38,34.83
25,106,2016-05-28-11,Normal,-90.07,35.68
29,68,2016-05-28-11,Normal,-96.21,36.19
30,58,2016-05-28-11,Normal,-88.41,42.11
18,11,2016-05-28-11,Normal,-92.94,39.77
17,27,2016-05-28-11,Normal,-90.55,38.81
15,92,2016-05-28-11,Normal,-87.67,41.87
31,86,2016-05-28-11,Normal,-91.14,34.96
11,39,2016-05-28-11,Normal,-89.6,41.76
30,58,2016-05-28-11,Normal,-88.64,42.21
12,22,2016-05-28-11,Normal,-90.07,35.1
16,71,2016-05-28-11,Normal,-88.07,41.48
31,86,2016-05-28-11,Normal,-90.94,35.03
29,68,2016-05-28-11,Normal,-96.68,36.2
15,92,2016-05-28-11,Normal,-87.67,41.87
24,89,2016-05-28-11,Normal,-94.38,38.99
19,65,2016-05-28-11,Normal,-96.44,36.23
25,106,2016-05-28-11,Normal,-90.07,35.1
15,92,2016-05-28-11,Normal,-88.07,41.48
29,68,2016-05-28-11,Normal,-97.14,36.41
14,56,2016-05-28-11,Normal,-89.52,40.7
16,71,2016-05-28-11,Normal,-88.07,41.48
27,60,2016-05-28-11,Normal,-91.19,38.83
18,11,2016-05-28-11,Normal,-92.42,39.76
10,43,2016-05-28-11,Normal,-93.96,37.08
30,58,2016-05-28-11,Normal,-89.03,41.92
31,86,2016-05-28-11,Normal,-90.04,35.19
18,11,2016-05-28-11,Normal,-92.27,39.76
11,39,2016-05-28-11,Normal,-90.82,41.66
17,27,2016-05-28-11,Normal,-91.19,38.83
31,86,2016-05-28-11,Normal,-90.37,35.21
22,29,2016-05-28-11,Normal,-88.42,41.11
21,54,2016-05-28-11,Normal,-89.91,40.86
10,43,2016-05-28-11,Normal,-93.34,37.21
23,44,2016-05-28-11,Normal,-91.63,41.72
27,60,2016-05-28-11,Normal,-91.33,38.87
18,11,2016-05-28-11,Normal,-91.8,39.67
31,86,2016-05-28-11,Normal,-90.04,35.19
22,29,2016-05-28-11,Normal,-89.17,40.38
17,27,2016-05-28-11,Normal,-91.33,38.87
24,89,2016-05-28-11,Normal,-94.3,37.66
11,39,2016-05-28-11,Normal,-91.59,41.7
25,106,2016-05-28-11,Normal,-89.65,36.37
31,86,2016-05-28-11,Normal,-90.37,35.21
28,90,2016-05-28-11,Normal,-91.8,39.67
26,38,2016-05-28-11,Normal,-92.99,37.34
22,29,2016-05-28-11,Normal,-89.63,39.84
20,33,2016-05-28-11,Normal,-90.82,41.66
25,106,2016-05-28-11,Normal,-89.54,36.84
17,27,2016-05-28-11,Normal,-91.74,38.94
30,58,2016-05-28-11,Normal,-90.64,41.56
25,106,2016-05-28-11,Normal,-89.56,37.2
22,29,2016-05-28-11,Normal,-89.74,39.1
29,68,2016-05-28-11,Normal,-97.32,37.15
16,71,2016-05-28-11,Normal,-89.74,39.1
31,86,2016-05-28-11,Normal,-90.94,35.03
23,44,2016-05-28-11,Normal,-90.7,41.62
10,43,2016-05-28-11,Normal,-92.61,37.7
12,22,2016-05-28-11,Normal,-90.0,37.72
21,54,2016-05-28-11,Normal,-91.05,41.72
16,71,2016-05-28-11,Normal,-90.2,38.65
32,21,2016-05-28-11,Normal,-89.65,36.37
17,27,2016-05-28-11,Normal,-92.22,38.96
22,29,2016-05-28-11,Normal,-90.2,38.65
20,33,2016-05-28-11,Normal,-91.94,41.71
21,54,2016-05-28-11,Normal,-91.32,41.71
11,39,2016-05-28-11,Normal,-92.74,41.75
27,60,2016-05-28-11,Normal,-92.53,38.98
32,21,2016-05-28-11,Normal,-89.54,36.84
12,22,2016-05-28-11,Normal,-90.35,38.43
18,11,2016-05-28-11,Normal,-90.63,39.7
19,65,2016-05-28-11,Normal,-97.32,37.48
31,86,2016-05-28-11,Normal,-91.74,34.89
22,29,2016-05-28-11,Normal,-89.63,39.84
21,54,2016-05-28-11,Normal,-91.47,41.74
12,22,2016-05-28-11,Normal,-90.15,38.62
31,86,2016-05-28-11,Normal,-91.93,34.81
23,44,2016-05-28-11,Normal,-89.52,40.7
16,71,2016-05-28-11,Normal,-89.63,39.84
18,11,2016-05-28-11,Normal,-90.37,39.71
29,68,2016-05-28-11,Normal,-97.32,37.48
20,33,2016-05-28-11,Normal,-92.74,41.75
24,89,2016-05-28-11,Normal,-94.3,37.66
28,90,2016-05-28-11,Normal,-90.52,39.71
19,65,2016-05-28-11,Normal,-97.36,37.69
30,58,2016-05-28-11,Normal,-92.4,41.78
20,33,2016-05-28-11,Normal,-93.04,41.71
14,56,2016-05-28-11,Normal,-91.78,42.23
31,86,2016-05-28-11,Normal,-92.31,34.78
11,39,2016-05-28-11,Normal,-93.58,41.62
21,54,2016-05-28-11,Normal,-91.78,42.23
25,106,2016-05-28-11,Normal,-93.36,41.69
14,56,2016-05-28-11,Normal,-91.63,41.72
20,33,2016-05-28-11,Normal,-93.36,41.69
24,89,2016-05-28-11,Normal,-94.35,38.33
13,69,2016-05-28-11,Normal,-93.04,41.71
26,38,2016-05-28-11,Normal,-91.55,38.04
21,54,2016-05-28-11,Normal,-91.63,41.72
24,89,2016-05-28-11,Normal,-94.38,38.67
31,86,2016-05-28-11,Normal,-92.09,34.8
17,27,2016-05-28-11,Normal,-93.45,38.99
10,43,2016-05-28-11,Normal,-91.3,38.14
11,39,2016-05-28-11,Normal,-93.04,41.71
14,56,2016-05-28-11,Normal,-91.32,41.71
27,60,2016-05-28-11,Normal,-93.65,39.0
16,71,2016-05-28-11,Normal,-87.67,41.87
18,11,2016-05-28-11,Normal,-89.96,39.74
19,65,2016-05-28-11,Normal,-97.37,36.91
15,92,2016-05-28-11,Normal,-88.07,41.48
12,22,2016-05-28-11,Normal,-94.35,38.33
21,54,2016-05-28-11,Normal,-91.32,41.71
14,56,2016-05-28-11,Normal,-91.05,41.72
13,69,2016-05-28-11,Normal,-93.58,41.62
32,21,2016-05-28-11,Normal,-90.35,38.43
10,43,2016-05-28-11,Normal,-91.07,38.31
28,90,2016-05-28-11,Normal,-89.78,39.77
24,89,2016-05-28-11,Normal,-94.59,39.1
13,69,2016-05-28-11,Normal,-93.36,41.69
19,65,2016-05-28-11,Normal,-97.34,36.63
10,43,2016-05-28-11,Normal,-90.86,38.46
27,60,2016-05-28-11,Normal,-94.16,39.04
21,54,2016-05-28-11,Normal,-90.7,41.62
31,86,2016-05-28-11,Normal,-91.14,34.96
16,71,2016-05-28-11,Normal,-88.42,41.11
24,89,2016-05-28-11,Normal,-94.38,38.99
24,89,2016-05-28-11,Normal,-94.38,38.67
19,65,2016-05-28-11,Normal,-97.14,36.41
27,60,2016-05-28-11,Normal,-94.44,39.1
32,21,2016-05-28-11,Normal,-90.0,37.72
11,39,2016-05-28-11,Normal,-91.94,41.71
13,69,2016-05-28-11,Normal,-92.74,41.75
17,27,2016-05-28-11,Normal,-94.31,39.04
19,65,2016-05-28-11,Normal,-96.97,36.24
16,71,2016-05-28-11,Normal,-89.17,40.38
23,44,2016-05-28-11,Normal,-91.78,42.23
28,90,2016-05-28-11,Normal,-89.78,39.77
30,58,2016-05-28-11,Normal,-92.4,41.78
12,22,2016-05-28-11,Normal,-94.38,38.99
28,90,2016-05-28-11,Normal,-89.96,39.74
25,106,2016-05-28-11,Normal,-90.82,41.66
32,21,2016-05-28-11,Normal,-89.54,36.84
17,27,2016-05-28-11,Normal,-94.44,39.1
16,71,2016-05-28-11,Normal,-89.63,39.84
30,58,2016-05-28-11,Normal,-91.94,41.71
13,69,2016-05-28-11,Normal,-91.94,41.71
10,43,2016-05-28-11,Normal,-90.18,38.64
28,90,2016-05-28-11,Normal,-90.14,39.76
20,33,2016-05-28-11,Normal,-91.24,41.67
13,69,2016-05-28-11,Normal,-91.59,41.7
24,89,2016-05-28-11,Normal,-94.3,37.66
11,39,2016-05-28-11,Normal,-90.64,41.56
18,11,2016-05-28-11,Normal,-90.24,39.72
17,27,2016-05-28-11,Normal,-94.16,39.04
25,106,2016-05-28-11,Normal,-90.2,41.59
23,44,2016-05-28-11,Normal,-91.32,41.71
28,90,2016-05-28-11,Normal,-90.24,39.72
27,60,2016-05-28-11,Normal,-93.85,39.01
22,29,2016-05-28-11,Normal,-89.74,39.1
29,68,2016-05-28-11,Normal,-95.56,35.97
19,65,2016-05-28-11,Normal,-95.99,36.17
29,68,2016-05-28-11,Normal,-95.76,36.08
14,56,2016-05-28-11,Normal,-90.29,40.96
25,106,2016-05-28-11,Normal,-89.6,41.76
14,56,2016-05-28-11,Normal,-90.44,41.54
27,60,2016-05-28-11,Normal,-93.65,39.0
32,21,2016-05-28-11,Normal,-90.24,35.35
11,39,2016-05-28-11,Normal,-89.6,41.76
20,33,2016-05-28-11,Normal,-90.2,41.59
32,21,2016-05-28-11,Normal,-90.07,35.1
12,22,2016-05-28-11,Normal,-94.46,37.16
11,39,2016-05-28-11,Normal,-89.29,41.85
17,27,2016-05-28-11,Normal,-93.65,39.0
12,22,2016-05-28-11,Normal,-94.58,37.03
13,69,2016-05-28-11,Normal,-90.2,41.59
10,43,2016-05-28-11,Normal,-90.86,38.46
22,29,2016-05-28-11,Normal,-88.77,40.76
28,90,2016-05-28-11,Normal,-90.79,39.69
27,60,2016-05-28-11,Normal,-93.01,38.97
30,58,2016-05-28-11,Normal,-89.6,41.76
29,68,2016-05-28-11,Normal,-94.88,35.47
13,69,2016-05-28-11,Normal,-89.6,41.76
32,21,2016-05-28-11,Normal,-90.07,35.1
27,60,2016-05-28-11,Normal,-93.2,38.98
21,54,2016-05-28-11,Normal,-91.05,41.72
25,106,2016-05-28-11,Normal,-88.96,42.25
24,89,2016-05-28-11,Normal,-94.31,37.31
22,29,2016-05-28-11,Normal,-88.42,41.11
23,44,2016-05-28-11,Normal,-89.52,40.7
31,86,2016-05-28-11,Normal,-91.74,34.89
15,92,2016-05-28-11,Normal,-87.67,41.87
20,33,2016-05-28-11,Normal,-89.03,41.92
14,56,2016-05-28-11,Normal,-91.63,41.72
10,43,2016-05-28-11,Normal,-91.3,38.14
19,65,2016-05-28-11,Normal,-94.57,35.37
24,89,2016-05-28-11,Normal,-94.37,38.0
32,21,2016-05-28-11,Normal,-89.65,36.37
11,39,2016-05-28-11,Normal,-88.41,42.11
26,38,2016-05-28-11,Normal,-91.44,38.09
31,86,2016-05-28-11,Normal,-92.09,34.8
13,69,2016-05-28-11,Normal,-89.03,41.92
18,11,2016-05-28-11,Normal,-91.8,39.67
17,27,2016-05-28-11,Normal,-92.63,38.95
29,68,2016-05-28-11,Normal,-93.92,35.53
17,27,2016-05-28-11,Normal,-92.53,38.98
31,86,2016-05-28-11,Normal,-92.31,34.78
16,71,2016-05-28-11,Normal,-87.67,41.87
14,56,2016-05-28-11,Normal,-91.78,42.23
29,68,2016-05-28-11,Normal,-93.61,35.51
18,11,2016-05-28-11,Normal,-92.07,39.71
19,65,2016-05-28-11,Normal,-93.61,35.51
23,44,2016-05-28-11,Normal,-90.44,41.54
26,38,2016-05-28-11,Normal,-91.69,37.99
15,92,2016-05-28-11,Normal,-88.77,40.76
22,29,2016-05-28-11,Normal,-88.42,41.11
13,69,2016-05-28-11,Normal,-88.41,42.11
18,11,2016-05-28-11,Normal,-92.27,39.76
24,89,2016-05-28-11,Normal,-94.59,39.1
26,38,2016-05-28-11,Normal,-91.99,37.94
29,68,2016-05-28-11,Normal,-93.12,35.31
13,69,2016-05-28-11,Normal,-88.02,42.04
14,56,2016-05-28-11,Normal,-91.32,41.71
19,65,2016-05-28-11,Normal,-93.12,35.31
16,71,2016-05-28-11,Normal,-88.77,40.76
29,68,2016-05-28-11,Normal,-92.87,35.25
11,39,2016-05-28-11,Normal,-88.41,42.11
18,11,2016-05-28-11,Normal,-92.57,39.77
13,69,2016-05-28-11,Normal,-87.66,41.89
24,89,2016-05-28-11,Normal,-94.38,38.99
16,71,2016-05-28-11,Normal,-89.17,40.38
23,44,2016-05-28-11,Normal,-91.47,41.74
22,29,2016-05-28-11,Normal,-89.63,39.84
15,92,2016-05-28-11,Normal,-89.74,39.1
25,106,2016-05-28-11,Normal,-89.03,41.92
15,92,2016-05-28-11,Normal,-90.2,38.65
26,38,2016-05-28-11,Normal,-92.48,37.8
28,90,2016-05-28-11,Normal,-92.57,39.77
11,39,2016-05-28-11,Normal,-88.96,42.25
13,69,2016-05-28-11,Normal,-88.02,42.04
27,60,2016-05-28-11,Normal,-91.19,38.83
12,22,2016-05-28-11,Normal,-94.38,38.99
22,29,2016-05-28-11,Normal,-90.2,38.65
26,38,2016-05-28-11,Normal,-92.74,37.6
14,56,2016-05-28-11,Normal,-90.29,40.96
25,106,2016-05-28-11,Normal,-89.29,41.85
19,65,2016-05-28-11,Normal,-92.25,34.92
23,44,2016-05-28-11,Normal,-91.78,42.23
15,92,2016-05-28-11,Normal,-89.74,39.1
20,33,2016-05-28-11,Normal,-88.96,42.25
32,21,2016-05-28-11,Normal,-90.35,38.43
16,71,2016-05-28-11,Normal,-90.2,38.65
14,56,2016-05-28-11,Normal,-89.91,40.86
28,90,2016-05-28-11,Normal,-93.13,39.78
16,71,2016-05-28-11,Normal,-89.74,39.1
18,11,2016-05-28-11,Normal,-93.6,39.77
11,39,2016-05-28-11,Normal,-89.6,41.76
26,38,2016-05-28-11,Normal,-92.99,37.34
19,65,2016-05-28-11,Normal,-92.25,34.92
11,39,2016-05-28-11,Normal,-89.88,41.77
29,68,2016-05-28-11,Normal,-92.87,35.25
15,92,2016-05-28-11,Normal,-89.17,40.38
17,27,2016-05-28-11,Normal,-90.93,38.82
20,33,2016-05-28-11,Normal,-89.29,41.85
14,56,2016-05-28-11,Normal,-89.52,40.7
32,21,2016-05-28-11,Normal,-89.71,37.47
23,44,2016-05-28-11,Normal,-91.32,41.71
22,29,2016-05-28-11,Normal,-89.17,40.38
18,11,2016-05-28-11,Normal,-94.15,39.77
11,39,2016-05-28-11,Normal,-90.2,41.59
22,29,2016-05-28-11,Normal,-88.77,40.76
29,68,2016-05-28-11,Normal,-93.36,35.4
10,43,2016-05-28-11,Normal,-93.69,37.16
32,21,2016-05-28-11,Normal,-89.56,37.2
28,90,2016-05-28-11,Normal,-94.15,39.77
19,65,2016-05-28-11,Normal,-93.12,35.31
24,89,2016-05-28-11,Normal,-94.46,37.16
13,69,2016-05-28-11,Normal,-89.6,41.76
25,106,2016-05-28-11,Normal,-91.24,41.67
20,33,2016-05-28-11,Normal,-90.2,41.59
19,65,2016-05-28-11,Normal,-93.36,35.4
18,11,2016-05-28-11,Normal,-94.24,39.63
22,29,2016-05-28-11,Normal,-88.07,41.48
14,56,2016-05-28-11,Normal,-90.7,41.62
15,92,2016-05-28-11,Normal,-87.67,41.87
15,92,2016-05-28-11,Normal,-87.67,41.87
16,71,2016-05-28-11,Normal,-88.07,41.48
13,69,2016-05-28-11,Normal,-90.2,41.59
22,29,2016-05-28-11,Normal,-87.67,41.87
20,33,2016-05-28-11,Normal,-90.82,41.66
14,56,2016-05-28-11,Normal,-91.05,41.72
26,38,2016-05-28-11,Normal,-94.54,37.02
18,11,2016-05-28-11,Normal,-94.36,39.37
25,106,2016-05-28-11,Normal,-92.19,41.74
27,60,2016-05-28-11,Normal,-90.41,38.75
21,54,2016-05-28-11,Normal,-91.05,41.72
13,69,2016-05-28-11,Normal,-90.82,41.66
14,56,2016-05-28-11,Normal,-91.32,41.71
18,11,2016-05-28-11,Normal,-94.42,39.27
25,106,2016-05-28-11,Normal,-92.4,41.78
26,38,2016-05-28-11,Normal,-95.01,36.73
23,44,2016-05-28-11,Normal,-89.52,40.7
22,29,2016-05-28-11,Normal,-88.07,41.48
14,56,2016-05-28-11,Normal,-91.47,41.74
24,89,2016-05-28-11,Normal,-94.35,38.33
12,22,2016-05-28-11,Normal,-94.3,37.66
15,92,2016-05-28-11,Normal,-88.77,40.76
24,89,2016-05-28-11,Normal,-94.38,38.67
26,38,2016-05-28-11,Normal,-95.35,36.47
29,68,2016-05-28-11,Normal,-95.15,35.51
18,11,2016-05-28-11,Normal,-94.57,39.15
25,106,2016-05-28-11,Normal,-93.04,41.71
15,92,2016-05-28-11,Normal,-89.17,40.38
23,44,2016-05-28-11,Normal,-89.91,40.86
11,39,2016-05-28-11,Normal,-92.74,41.75
14,56,2016-05-28-11,Normal,-91.78,42.23
19,65,2016-05-28-11,Normal,-95.15,35.51
15,92,2016-05-28-11,Normal,-89.63,39.84
24,89,2016-05-28-11,Normal,-94.59,39.1
31,86,2016-05-28-11,Normal,-92.31,34.78
25,106,2016-05-28-11,Normal,-93.58,41.62
15,92,2016-05-28-11,Normal,-89.74,39.1
31,86,2016-05-28-11,Normal,-92.31,34.78
14,56,2016-05-28-11,Normal,-91.78,42.23
21,54,2016-05-28-11,Normal,-91.78,42.23
28,90,2016-05-28-11,Normal,-94.42,39.27
15,92,2016-05-28-11,Normal,-90.2,38.65
14,56,2016-05-28-11,Normal,-91.63,41.72
23,44,2016-05-28-11,Normal,-90.7,41.62
19,65,2016-05-28-11,Normal,-95.42,35.87
12,22,2016-05-28-11,Normal,-94.59,39.1
17,27,2016-05-28-11,Normal,-91.1,38.83
17,27,2016-05-28-11,Normal,-91.19,38.83
20,33,2016-05-28-11,Normal,-93.04,41.71
21,54,2016-05-28-11,Normal,-91.47,41.74
32,21,2016-05-28-11,Normal,-89.65,36.37
23,44,2016-05-28-11,Normal,-91.05,41.72
28,90,2016-05-28-11,Normal,-94.28,39.53
